constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP DavorTom , CPT Davor , Reset SingleMovingAvg
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  
MABsolver_config: params: weights:  [  0.800000  ]  [  1.600000  ]  [  0.900000  ]  [  30.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    69    51959.09   2893.41     90.90     46.51           81.16     75.19     60.14     -0.87     16.51     79.33     45.11     81.64     88.57     42.40     98.42     97.79     17.97     99.60     11.88     13.24     58.58      7.25     70.09     -0.79     36.93     15.71     87.25     10.03     93.40     37.65     37.28     55.13     12.24     31.35    -16.34     16.60     11.15     79.90     76.99     51.85     40.46 
    70    51956.31   2896.19     90.91     46.51           81.40     75.28     60.94     -0.19     16.98     79.26     45.16     81.63     89.12     42.70     98.38     97.71     17.43     99.60     13.43     13.71     58.57      6.00     68.97     -0.30     38.29     15.69     87.27     10.15     93.40     37.90     34.40     54.25     11.68     30.20    -16.35     17.37     12.01     79.67     76.86     51.77     40.40 
    71    51956.21   2896.29     90.91     46.38           81.80     75.49     60.56      0.09     16.90     79.06     45.33     81.56     88.90     43.12     98.34     97.68     14.93     99.60     13.80     14.18     58.39      6.20     68.23     -1.71     37.24     15.71     87.17     10.06     93.40     38.07     32.13     54.67     12.66     30.73    -16.42     16.97     12.48     79.61     76.99     51.85     40.29 
    72    51960.75   2891.75     90.94     46.57           82.25     75.87     60.17      0.26     15.82     79.40     44.64     81.74     88.78     43.40     98.39     97.50     17.22     99.60     13.61     16.48     59.42      8.33     68.17     -3.48     38.33     15.65     86.93     10.07     93.40     38.58     33.41     51.85     13.38     31.59    -16.34     17.38     11.97     79.56     77.05     51.91     40.77 
    73    51962.47   2890.03     90.94     46.51           82.25     75.93     59.95     -0.38     16.21     79.68     44.68     81.91     88.48     43.56     98.52     97.53     16.99     99.60     13.97     15.98     59.53      7.95     66.14     -3.23     39.18     15.62     87.03      9.82     93.40     38.99     32.75     51.31     13.76     30.83    -16.30     17.84     11.99     79.74     76.94     51.53     41.09 
    74    51962.20   2890.30     90.95     46.60           82.59     76.68     60.86     -1.01     16.74     79.95     43.37     81.81     88.36     42.93     98.52     97.53     15.41     99.60     14.86     17.48     58.30      8.38     66.03     -1.62     42.05     15.45     87.19     10.70     93.40     37.58     34.13     51.24     13.08     31.15    -16.28     17.28     10.98     79.84     77.04     51.85     40.91 
    75    51963.16   2889.34     90.93     46.46           82.32     76.53     60.67     -0.76     16.22     79.84     43.33     81.91     88.20     43.08     98.43     97.67     15.20     99.60     14.93     17.16     57.95      7.20     64.40     -1.26     42.51     15.47     87.08     10.85     93.40     37.70     33.33     52.21     12.25     30.51    -16.18     17.58     10.09     79.95     77.20     51.56     41.02 
    76    51963.46   2889.04     90.94     46.57           82.92     77.02     60.87      0.74     16.74     79.46     43.33     82.00     88.14     43.76     98.43     97.57     14.74     99.60     15.26     16.67     58.47      6.84     64.95     -2.35     41.58     15.51     86.90     11.23     93.40     37.89     35.23     51.68     12.76     31.31    -16.06     17.05     10.30     79.77     77.16     51.24     41.13 
    77    51961.53   2890.97     90.92     46.35           83.66     76.78     60.75      0.02     16.09     79.43     43.10     81.94     88.13     43.19     98.42     97.53     10.91     99.60     15.06     16.71     58.05      7.27     63.30     -1.96     42.75     15.70     86.96     11.09     93.40     37.89     34.03     51.55     11.96     32.06    -16.04     17.39      8.94     79.91     77.02     51.39     40.93 
    78    51964.45   2888.05     90.95     46.45           83.59     76.96     61.05     -0.34     15.88     79.14     43.24     81.91     88.07     43.64     98.40     97.50      9.74     99.60     14.87     16.75     58.44      8.97     64.00     -1.54     43.69     15.77     86.90     11.20     93.40     37.94     31.90     52.55     12.28     32.75    -16.08     17.95      9.17     79.97     76.92     51.46     41.02 
    79    51968.61   2883.89     90.97     46.68           83.72     76.27     60.46     -0.42     16.17     79.35     42.40     82.03     87.96     43.98     98.42     97.41     10.89     99.60     14.68     18.48     58.48     10.38     64.15      0.83     42.68     15.94     86.87     12.42     93.40     38.17     31.24     52.54     13.10     33.50    -15.93     18.46     10.19     80.05     76.84     51.39     40.95 
    80    51972.72   2879.77     90.96     46.65           84.45     76.58     60.80     -0.40     15.90     79.39     41.54     82.20     88.17     43.87     98.34     97.25     14.25     99.60     15.00     17.67     58.27      9.25     62.58      1.27     42.70     15.94     86.81     12.82     93.40     38.28     30.47     50.60     13.96     33.82    -15.96     18.49      9.04     80.29     76.90     51.24     41.28 
    81    51968.11   2884.39     90.96     46.78           83.93     75.31     61.04     -0.18     16.19     79.41     41.66     81.87     87.88     43.91     98.36     97.16     17.28     99.60     13.09     17.70     58.44     10.86     64.15      1.70     44.00     15.83     86.97     12.32     93.40     38.61     30.30     51.41     13.80     34.41    -15.93     18.04      9.02     80.20     76.77     51.16     41.04 
    82    51962.48   2890.02     90.95     46.82           84.24     75.17     61.41      0.36     15.92     79.09     40.74     81.97     87.89     43.20     98.38     97.16     19.27     99.60     14.88     17.56     57.68     12.20     63.20      2.31     43.22     15.93     86.93     12.28     93.40     38.39     29.37     51.64     14.00     35.04    -15.92     17.77      9.47     79.97     76.82     50.74     40.91 
    83    51968.29   2884.21     90.97     46.86           84.75     74.71     61.11      0.82     16.27     78.93     41.05     82.06     88.07     43.36     98.50     97.23     17.59     99.60     14.70     18.39     57.11     11.81     63.42      2.52     43.13     15.98     86.89     12.07     93.40     38.53     29.22     51.81     15.22     35.42    -15.96     17.44      9.91     80.11     76.97     50.74     41.07 
    84    51969.79   2882.71     90.99     46.92           85.05     75.13     61.64      0.44     16.20     78.79     40.85     82.06     88.38     43.78     98.58     97.11     20.00     99.60     15.48     19.84     55.79     12.14     62.79      2.22     41.81     16.13     86.84     12.11     93.40     38.81     27.87     51.97     15.36     34.81    -15.92     17.71     10.18     80.02     77.04     50.97     40.93 
    85    51969.00   2883.50     90.97     46.98           84.85     74.56     61.95      0.55     14.71     77.56     41.20     82.23     88.21     43.52     98.60     97.03     23.06     99.60     16.94     19.69     55.46     11.06     64.71      1.93     41.55     16.19     86.72     12.16     93.40     38.83     28.19     53.51     14.46     33.90    -15.95     18.07     10.83     80.08     77.15     51.03     40.92 
    86    51969.52   2882.98     90.97     46.94           85.28     74.11     62.16      0.53     13.57     77.64     41.22     82.23     88.41     43.53     98.63     97.01     20.93     99.60     16.51     18.76     55.53     11.86     64.98      1.80     43.16     16.15     86.73     12.23     93.40     38.93     28.74     52.53     14.48     34.16    -15.97     17.88     10.64     80.02     77.17     50.99     41.13 
    87    51968.20   2884.30     90.98     46.90           85.20     74.64     62.09      0.51     12.96     77.17     40.95     82.21     88.67     44.08     98.66     97.01     22.76     99.60     14.48     20.31     55.31     10.57     65.38      1.89     41.15     15.98     86.75     13.13     93.40     38.89     29.29     52.37     14.23     33.42    -15.84     18.33     10.75     79.82     77.04     51.12     41.12 
    88    51971.89   2880.61     90.99     47.06           85.27     74.73     62.45      0.58     12.75     77.14     40.85     82.19     88.82     43.60     98.68     97.10     26.82     99.60     15.00     19.85     56.11     10.00     64.41      1.58     43.64     15.86     86.79     13.43     93.40     38.85     29.03     52.64     13.99     33.21    -15.82     17.88     11.07     79.91     77.28     51.17     41.24 
    89    51968.33   2884.17     90.97     46.92           85.10     74.68     62.40      0.64     11.11     77.31     41.24     82.03     88.67     43.45     98.75     97.16     23.82     99.60     15.28     19.25     54.40     10.56     64.34      3.19     42.92     15.89     86.80     12.97     93.40     39.02     29.74     51.85     13.68     33.57    -15.87     18.40     11.75     79.78     77.35     50.93     40.94 
    90    51966.06   2886.44     90.96     47.01           85.82     74.67     62.13      0.56     11.17     77.13     40.65     82.12     88.76     43.35     98.71     97.11     31.78     99.60     14.44     19.70     54.60     10.22     61.53      1.27     45.24     15.92     86.76     12.79     93.40     38.74     31.26     49.84     14.01     32.90    -15.89     18.01     11.77     79.89     77.28     50.99     40.96 
    91    51965.80   2886.70     90.95     46.80           85.45     73.64     62.64      0.48     11.17     77.18     39.89     82.37     88.90     42.86     98.71     97.14     27.69     99.60     15.38     19.85     54.33      9.23     60.57      1.01     45.14     15.82     86.66     12.50     93.40     38.67     30.40     49.83     13.94     33.34    -15.91     18.15     12.08     80.04     77.19     51.01     41.35 
    92    51967.52   2884.98     90.95     46.68           85.63     73.77     62.76      1.30     10.81     77.11     39.60     82.20     89.22     42.81     98.76     97.15     23.48     99.60     15.43     18.55     53.78      8.26     62.43      1.33     45.74     15.76     86.63     12.97     93.40     37.69     30.43     48.93     13.73     33.60    -15.85     18.46     12.03     80.15     77.19     51.12     41.37 
    93    51971.11   2881.39     90.96     46.79           85.57     73.66     63.01      1.02      9.80     77.38     39.31     82.20     89.40     42.53     98.80     97.12     25.16     99.60     16.34     18.57     52.47      9.25     62.06      2.85     44.52     15.81     86.64     12.53     93.40     38.15     30.75     49.33     14.13     33.48    -15.73     18.63     13.42     80.23     77.18     51.15     41.63 
    94    51974.11   2878.39     90.94     46.64           85.87     73.49     62.85      0.85      9.69     76.70     39.67     82.17     89.39     41.78     98.79     97.13     23.19     99.60     15.32     17.45     52.23      8.30     61.38      2.95     44.26     15.84     86.60     12.59     93.40     38.20     30.67     50.10     14.50     33.94    -15.71     18.94     12.95     80.29     77.40     51.50     41.47 
    95    51978.61   2873.89     90.94     46.51           85.77     73.63     62.74      0.94      9.71     76.43     39.90     82.20     89.50     41.64     98.82     97.18     21.26     99.60     14.53     17.75     51.73      6.74     60.27      2.74     44.67     15.74     86.73     12.53     93.40     38.33     29.52     50.57     15.23     33.49    -15.55     18.61     13.36     80.47     77.55     51.74     41.30 
    96    51979.51   2872.99     90.94     46.47           84.65     73.11     62.35      1.17      9.95     76.55     39.60     82.16     89.52     41.52     98.79     97.21     20.42     99.60     14.58     17.92     52.54      8.12     58.13      1.58     45.42     15.83     86.86     12.02     93.40     37.86     30.33     50.67     15.72     34.17    -15.51     18.34     13.56     80.61     77.59     51.54     41.33 
    97    51980.75   2871.75     90.95     46.40           84.97     73.51     62.04      1.47     10.08     76.86     39.22     82.09     89.65     41.58     98.82     97.09     17.94     99.60     14.64     17.53     52.54      8.25     58.25      0.10     44.66     15.84     86.96     11.73     93.40     37.92     30.20     50.74     16.41     34.58    -15.50     18.84     13.70     80.50     77.57     51.71     41.31 
    98    51983.87   2868.63     90.97     46.46           84.98     74.31     62.27      1.52     11.34     76.78     39.67     82.10     89.75     41.73     98.86     96.89     16.53     99.60     14.49     18.91     52.84      8.37     58.24     -0.11     45.06     15.83     86.94     11.38     93.40     37.44     29.58     51.48     16.36     34.56    -15.39     19.22     13.05     80.58     77.50     51.82     41.28 
    99    51982.51   2869.99     90.98     46.53           84.55     74.25     62.34      1.20     11.50     76.71     40.13     82.15     89.78     41.84     98.90     96.84     15.96     99.60     13.94     18.65     53.03      8.48     58.97     -0.63     47.07     15.87     86.83     11.60     93.40     37.51     29.24     52.86     16.66     34.70    -15.41     18.65     13.51     80.50     77.46     51.74     41.19 
   100    51980.05   2872.45     90.97     46.53           84.50     72.99     62.16      1.49     12.06     76.54     39.25     81.81     89.85     41.64     98.91     96.62     15.80     99.60     13.20     19.33     53.16     11.40     58.78      0.56     46.24     15.96     86.81     11.36     93.40     38.09     29.28     53.49     16.14     34.00    -15.41     18.34     13.13     80.48     77.61     51.66     41.28 
   101    51976.62   2875.88     90.96     46.38           84.26     73.16     61.84      2.23     11.50     76.46     38.53     81.75     89.97     41.71     98.94     96.73     12.08     99.60     12.67     19.74     53.52     10.50     58.36      0.12     46.69     15.94     86.77     11.50     93.40     38.27     30.64     52.98     16.28     33.83    -15.49     17.80     12.88     80.47     77.46     51.72     41.34 
   102    51978.86   2873.64     90.96     46.35           84.22     72.95     62.41      1.86     11.33     76.48     39.00     81.72     89.92     41.51     98.95     96.76      9.41     99.60     13.14     18.82     53.57      9.41     58.76     -0.34     48.00     15.99     86.87     11.93     93.40     38.34     31.29     53.02     16.00     34.31    -15.52     17.27     13.02     80.53     77.52     51.88     41.44 
   103    51980.86   2871.64     90.97     46.44           84.72     73.09     62.39      2.24     11.60     76.63     38.93     81.81     89.71     41.93     98.96     96.84     10.49     99.60     13.01     20.00     53.61      8.93     58.93      0.25     47.50     15.99     86.93     11.65     93.40     38.81     31.52     52.54     16.51     34.00    -15.53     17.80     12.28     80.44     77.67     51.61     41.35 
   104    51981.44   2871.06     90.96     46.42           84.81     73.08     62.25      2.44     11.49     76.88     39.28     81.81     89.65     42.13     98.94     97.00     10.00     99.60     12.88     18.97     54.21      8.27     57.13      0.72     48.08     15.81     86.86     12.27     93.40     39.11     31.79     52.85     16.31     34.39    -15.52     18.11     11.80     80.56     77.62     51.52     41.01 
   105    51987.70   2864.80     90.97     46.48           84.95     73.38     62.82      1.54     10.32     77.15     39.46     81.54     89.65     42.49     98.90     96.95     11.81     99.60     12.38     18.98     54.23      8.95     57.83      1.61     45.52     15.80     86.81     11.60     93.40     39.26     32.37     53.02     16.45     34.46    -15.43     18.50     12.07     80.72     77.79     51.65     41.15 
